A Reinforcement Learning Approach to Undetectable Attacks Against Automatic Generation Control,,,,
Adversarial ML Attack on Self Organizing Cellular Networks,,,,
Detecting IoT Malware with Knowledge Distillation Technique,,,,
Analysis of TOR Artifacts and Traffic in Windows 11: A Virtual Lab Approach and Dataset Creation,,,,
Exploring Robustness Connection between Artificial and Natural Adversarial Examples,,,,
Enhanced Metaheuristics with Deep Learning Model for Blockchain Assisted Cyber Security Solution in Internet of Things Environment,,,,
PAD-Phys: Exploiting Physiology for Presentation Attack Detection in Face Biometrics,,,,
A Crowdsourcing Semi-Supervised LSTM Training Approach to Identify Novel Items in Emerging Artificial Intelligent Environments,,,,
Semantic Contribution-based Binary Code Scoring,,,,
Data augmentation and post selection for improved replay attack detection,,,,
Research on Edge Intelligence-based Security Analysis Method for Power Operation System,,,,
Securing AI Hardware: Challenges in Detecting and Mitigating Hardware Trojans in ML Accelerators,,,,
Defense Against Advanced Persistent Threats in Smart Grids: A Reinforcement Learning Approach,,,,
A Class-Imbalanced Heterogeneous Federated Learning Model for Detecting Icing on Wind Turbine Blades,,,,
Intelligent Security Measures for Smart Cyber Physical Systems,,,,
Convolutional Neural Network Model based Deep Learning Approach for Osteoporosis Fracture Detection,,,,
Deep learning-based defense and detection scheme against eavesdropping and typical cyber-physical attacks,,,,
Intelligent Vision-based Malware Classification using Quantised ResNets,,,,
Integrating AI With Cyber Security for Smart Industry 4.0 Application,,,,
Comparison of the Performance of the SQL Injection Detection Model Using CNN, Logistic Regression, Random Forest, Naive Bayes, and Decision Tree
Securing Things in the Healthcare Internet of Things,,,,
Keeping Pace with Ever-Increasing Data: Towards Continual Learning of Code Intelligence Models,,,,
A Novel Constructive Unceasement Conditional Random Field and Dynamic Bayesian Network Model for Attack Prediction on Internet of Vehicle,,,,
Examining the Ethical Implications and Technical Capabilities of Key-logger Software,,,,
A Generalizable Deep Neural Network Method for Detecting Attacks in Industrial Cyber-Physical Systems,,,,
Artificial Intelligence-based Hidden Communications Detection in Wireless Networks,,,,
$\alpha$ Diff: Cross-Version Binary Code Similarity Detection with DNN,,,,
An Intrusion Detection System for Zero-Day Attacks to Reduce False Positive Rates,,,,
A Machine Learning Utility for Detection of Potential Protected Health Information Images,,,,
Strengthening Cybersecurity using a Hybrid Classification Model with SCO Optimization for Enhanced Network Intrusion Detection System,,,,
Machine Learning Framework for Mapping of Mississippi River Levees and Damage Assessment Using Terrasar-X Data,,,,
Detecting False Data Injection Attacks in Smart Grids: A Semi-Supervised Deep Learning Approach,,,,
Using a Nearest-Neighbour, BERT-Based Approach for Scalable Clone Detection,,,
Detection of Distributed Denial of Charge (DDoC) Attacks Using Deep Neural Networks With Vector Embedding,,,,
Code Defect Detection Method Based on BERT and Ensemble,,,,
Can GAN Generated Morphs Threaten Face Recognition Systems Equally as Landmark Based Morphs? - Vulnerability and Detection,,,,
Cyber Physical Security Analytics for Transactive Energy Systems,,,,
A Data-Driven Cyber–Physical System Using Deep-Learning Convolutional Neural Networks: Study on False-Data Injection Attacks in an Unmanned Ground Vehicle Under Fault-Tolerant Conditions,,,,
Towards Generating High Definition Face Images from Deep Templates,,,,
Curriculum for Hands-on Artificial Intelligence Cybersecurity,,,,
DeepSI: A Sensitive-Driven Testing Samples Generation Method of Whitebox CNN Model for Edge Computing,,,,
Investigating Graph Embedding Methods for Cross-Platform Binary Code Similarity Detection,,,,
“CNN based Cognitive Spectrum Sensing with Optimization”,,,,
A Roadmap Toward the Resilient Internet of Things for Cyber-Physical Systems,,,,
Parametric Noise Injection: Trainable Randomness to Improve Deep Neural Network Robustness Against Adversarial Attack,,,,
Adversarial Examples Identification in an End-to-End System With Image Transformation and Filters,,,,
How to Mislead AI-Assisted Network Automation in SD-IPoEONs: A Comparison Study of DRL- and GAN-Based Approaches,,,,
User Spatial Localization for Vision Aided Beam Tracking based Millimeter Wave Systems using Convolutional Neural Networks,,,,
Improving Face Liveness Detection Robustness with Deep Convolutional Generative Adversarial Networks,,,,
A Fast Adversarial Sample Detection Approach for Industrial Internet-of-Things Applications,,,,
A Review: Static Analysis of Android Malware and Detection Technique,,,,
A Robust Adversary Detection-Deactivation Method for Metaverse-oriented Collaborative Deep Learning,,,,
A Self-Tuning Cyber-Attacks’ Location Identification Approach for Critical Infrastructures,,,,
Team Work Optimizer Based Bidirectional LSTM Model for Designing a Secure Cybersecurity Model,,,,
A Novel Machine Learning Cyber Approach for Detecting WannaLocker Ransomware Attack on Android Devices,,,,
An Advanced Deep Learning Medical Image Recognition and Diagnosis of Respiratory System Viruses,,,,
An Accurate False Data Injection Attack (FDIA) Detection in Renewable-Rich Power Grids,,,,
A Secure Data Dissemination Scheme for IoT-Based e-Health Systems using AI and Blockchain,,,,
Enhanced Secure Solution for PoS Architecture,,,,
A Meta-Analysis of Efficient Countermeasures for Data Security,,,,
Global Monitor using SpatioTemporally Correlated Local Monitors,,,,
Automating the Bypass of Image-based CAPTCHA and Assessing Security,,,,
Evading Face Recognition via Partial Tampering of Faces,,,,
A comparative study of selected machine learning algorithms for cyber threat detection in open source data,,,,
Milo: Attacking Deep Pre-trained Model for Programming Languages Tasks with Anti-analysis Code Obfuscation,,,,
FaceHack: Attacking Facial Recognition Systems Using Malicious Facial Characteristics,,,,
A Hierarchical Hybrid Intrusion Detection Approach in IoT Scenarios,,,,
A Lightweight FPGA-based IDS-ECU Architecture for Automotive CAN,,,,
Automated vulnerability detection of blockchain smart contacts based on BERT artificial intelligent model,,,,
Deep Learning Multi-layer Fusion for an Accurate Iris Presentation Attack Detection,,,,
Robust Neural Malware Detection Models for Emulation Sequence Learning,,,,
PACED: Provenance-based Automated Container Escape Detection,,,,
Crafting and Detecting Adversarial Web Requests,,,,
ADAM Optimizer and CATEGORICAL CROSSENTROPY Loss Function-Based CNN Method for Diagnosing Colorectal Cancer,,,,
A Blockchain-Based Deep-Learning-Driven Architecture for Quality Routing in Wireless Sensor Networks,,,,
Vulnerability of Covariate Shift Adaptation Against Malicious Poisoning Attacks,,,,
Detection of Cyber Attacks on Synchro-Phasor Network Targeting Topology Detection Application of Power Distribution Grids,,,,
Blur the Eyes of UAV: Effective Attacks on UAV-based Infrastructure Inspection,,,,
Morphing Detection Using a General- Purpose Face Recognition System,,,,
Revisiting Binary Code Similarity Analysis Using Interpretable Feature Engineering and Lessons Learned,,,,
Detecting Different Attack Instances of DDoS Vulnerabilities on Edge Network of Fog Computing using Gaussian Naive Bayesian Classifier,,,,
Adversary-Aware Multimodal Neural Networks for Cancer Susceptibility Prediction From Multiomics Data,,,,
DAD: Domain Adversarial Defense System Against DDoS Attacks in Cloud,,,,
"Enhanced Malware Detection using Convolutional Neural Network with Robust Ensemble Algorithm-""LIGHTGBM""",,,,
Evolutionary Adversarial Attacks on Payment Systems,,,,
Detection of Stealthy Cyber-attack in Distributed DC Microgrids Based on LSTM Neural Network,,,,
Intelligent Enterprise Security Enhanced COPE (Intelligent ESECOPE),,,,
Backdoor Federated Learning-Based mmWave Beam Selection,,,,
CCA: Exploring the Possibility of Contextual Camouflage Attack on Object Detection,,,,
Detecting Morphed Face Attacks Using Residual Noise from Deep Multi-scale Context Aggregation Network,,,,
Multiscale Attention Feature Aggregation Network for Cloud and Cloud Shadow Segmentation,,,,
Malware Detection across Clusters,,,,
AI powered attacks against AI powered protection: classification, scenarios and risk analysis,,,
Unveiling the Effectiveness of CNN-based Models for Multiclass DDoS Attack Detection and Classification: A Comparative Analysis,,,,
Investigating the robustness of multi-view detection to current adversarial patch threats,,,,
A deep learning-based cyber-physical strategy to mitigate false data injection attack in smart grids,,,,
MixNet for Generalized Face Presentation Attack Detection,,,,
The Two Sides of AI in Cybersecurity: Opportunities and Challenges,,,,
Adversarial Artificial Intelligence for Overhead Imagery Classification Models,,,,
A Self-Adaptive Bell–LaPadula Model Based on Model Training With Historical Access Logs,,,,
SmartEmbed: A Tool for Clone and Bug Detection in Smart Contracts through Structural Code Embedding,,,,
Strike (With) a Pose: Neural Networks Are Easily Fooled by Strange Poses of Familiar Objects,,,,
Discovering Command and Control Channels Using Reinforcement Learning,,,,
Abnormal Industrial Control Protocol Identification Based on Feature Boosting,,,,
MASK-MORPH: Does Morphing of Custom 3D Face Masks Threatens the Face Recognition Systems?,,,,
The promise of machine learning in cybersecurity,,,,
Analyzing Code Text Strings for Code Evaluation,,,,
A self-learning framework to detect the intruded integrated circuits,,,,
Trust Based IOT Routing Attacks Detection Using Recurrent Neural Networks,,,,
RelExt: Relation Extraction using Deep Learning approaches for Cybersecurity Knowledge Graph Improvement,,,,
Towards Spoofing Resistant Next Generation IoT Networks,,,,
False Data Injection Attacks Detection in Wide Area Damping Control System Using Semi-Supervised Generative Adversarial Network Model,,,,
Evaluating Adversarial Evasion Attacks in the Context of Wireless Communications,,,,
A diligent survey of SQL injection attacks, detection and evaluation of mitigation techniques,,,
Fake News Detection: A Comparative Study of Machine Learning Techniques,,,,
RSFuzzer: Discovering Deep SMI Handler Vulnerabilities in UEFI Firmware with Hybrid Fuzzing,,,,
Backdoors in Neural Models of Source Code,,,,
A Pragmatic Optimal Approach for Detection of Cyber Attacks using Genetic Programming,,,,
An efficient IDS for slow rate HTTP/2.0 DoS Attacks using one class classification,,,,
Trojan Triggers for Poisoning Unmanned Aerial Vehicles Navigation: A Deep Learning Approach,,,,
Data Volume Reduction for Deep Packet Inspection by Multi-layer Application Determination,,,,
Review of DDoS Attack Detection in Big Data with Cloud using Machine Learning,,,,
CGAAD: Centrality-and Graph-Aware Deep Learning Model for Detecting Cyberattacks Targeting Industrial Control Systems in Critical Infrastructure,,,,
Priority Adversarial Example in Evasion Attack on Multiple Deep Neural Networks,,,,
A Deep Learning Approach for Understanding Device Behavior in Smart Building Networks,,,,
UR2M: Uncertainty and Resource-Aware Event Detection on Microcontrollers,,,,
Network Intrusion Detection System (NIDS) Based on Pseudo-Siamese Stacked Autoencoders in Fog Computing,,,,
Cybersecurity Using Hybrid Type Model for Classification Through SCO Optimization Technique,,,,
APTer: Towards the Investigation of APT Attribution,,,,
Adversarial Attacks on Camera-LiDAR Models for 3D Car Detection,,,,
An Assessment of Graph Neural Networks for Detecting Pointer and Type Errors,,,,
Vision GNN Based Phishing Website Detection,,,,
Orchestration or Automation: Authentication Flaw Detection in Android Apps,,,,
A Vehicle Recognition Method Based on Multi-Camera Information,,,,
A Web Attack Detection Method Based on DistilBERT and Feature Fusion for Power Micro-Application Server,,,,
Statistics-Physics-Based Interpretation of the Classification Reliability of Convolutional Neural Networks in Industrial Automation Domain,,,,
Detection of Adversarial Attacks via Disentangling Natural Images and Perturbations,,,,
Application of Machine Learning Models for Device Identification in Wireless Network Traffic,,,,
5G Aviation Networks Using Novel AI Approach for DDoS Detection,,,,
